sentiment,reviews,type_product,aspect
5,"Tiki giao hàng cực nhanh, sách mới",0,"ship, quality"
5,"sách rất hay, lối kể chuyện thú vị, gây bất ngờ.",0,quality
5,Ship nhanh sách k bị nát bìa nội dung hay nên mua,0,"ship, quality"
5,"Sách mới, hình thức đẹp, chất lượng giấy tốt. Tiki giao hàng rất nhanh",0,"ship, quality"
5,rất hay và h oài niệm,0,quality
5,"sách hay, kì ảo nhưng hấp dẫn. Đáng mua để đọc",0,quality
5,"Giao hàng nhanh, sách hay",0,"ship, quality"
5,"sách hay, chất lượng ok",0,quality
5,Sách của nhã nam rất đẹp và mới giao hàng nhanh 5,0,"ship, quality"
5,"sách rất hay, giấy tốt. Tiki giao hàng rất nhanh, không bị hỏng.",0,"ship, quality"
5,"Truyện nhẹ nhàng, nhiều ý nghĩa. Hay!",0,quality
3,"Giao hàng nhanh, đúng thời gian nhưng mà sách bị nhăn sau gáy, hồi xưa mình cầu toàn nên hở tí là khiếu nại đổi nhưng giờ không có thời gian với quà người yêu tặng nên mình giữ lại luôn, góp ý 3 sao để tiki cẩn thận hơn trong khâu giao hàng cho khách thôi. Ndung chưa đọc nên kh biết, mình thấy quyển này nhiều bạn khen hay, bìa sách đẹp, màu xanh dương gu mình nên mua để trải nghiệm dần Thu gọn",0,"ship, quality, price"
5,"Tác phẩm hay, ý nghĩa",0,quality
5,"Sách rất đẹp với bìa màu xanh dịu mắt , tuy tựa in hơi rối .Giao hàng nhanh.Cám ơn Tiki.",0,"ship, quality"
5,sách rất hay và theo mình là rất đáng đọc,0,quality
5,"Sách hay, Tiki giao hàng đẹp",0,"ship, quality"
5,"sách mới, nội dung nhẹ nhàng, hấp dẫn",0,quality
3,Mới nhận cuốn sách thi,0,quality
5,"Truyện đc đóng gói cẩn thận . nội dung hay, rất đáng đọc.",0,"ship, quality"
5,"Sách đẹp, giao nhanh",0,"ship, quality"
5,"cực đẹp,ko bị trầy xước hay sao",0,quality
5,truyện rất hay và ý nghĩa. đáng để mua,0,quality
5,Độc đáo và hấp dẫn,0,quality
5,"Sách đẹp, Tiki giao hành nhanh.",0,"ship, quality"
5,ko bị hư hại hay,0,quality
5,hay lắm luôn,0,quality
5,Truyện hay cực,0,quality
5,Quá hay luôn!! Sẽ luôn ủng hộ Tiki,0,quality
5,"Sách rất đẹp, đóng gói cẩn thận",0,"ship, quality"
5,"Sản phẩm tốt, bìa sách xinh",0,quality
5,"sách quá đẹp, không bị hư hại",0,quality
5,"sách đẹp , lành lạnh và giao nhanh",0,"ship, quality"
5,Sách đẹp hay,0,quality
5,sách hay lắm,0,quality
5,Giao hàng nhanh Sách đẹp.,0,"ship, quality"
5,"Sách đẹp, giao hành nhanh",0,"ship, quality"
1,Mình chưa bao giờ nhận được cuốn sách mới mua mà cũ như bị ướt rồi khô lại từ bìa đến các trang bên trong như thế này của Tiki cả. Rất nhiều cảm xúc lúc này ý. Trên cả thất vọng.,0,quality
5,Hay lắmm m,0,quality
3,Sách mới nhưng thật sự không hài lòng với cách đóng gói hàng của tiki. Chỉ cho sách vào hộp mà không bọc chống sốc,0,"ship, quality"
2,Ko bàn về nội dung vì mình chưa đọc. Nhưng về cách đóng gói sp của tiki thì mình xin cạn lời. vận chuyển đường dài nhưng ko hề có 1 miếng chống sốc nào. cạnh sách bị dập như này nhìn xem có xót ko. ko biết đây là sở thích đóng gói của tiki ntn hay do mình xui? làm ơn thay đổi cách đóng gói dùm ạ. cảm ơn Thu gọn,0,"ship, quality, price"
5,"Sách hay, hàng chất lượng.",0,quality
5,Được người yêu giới thiệu và sẵn tiki đang có dịp sale nên hốt ngay và luôn.,0,price
4,"Mua sách vì bìa đẹp mà nhận lại bị móp nhẹ góc. Tiki đóng gói hơi thiếu cẩn thận đó. 5 quyển thì 2 qu bị móp vs rách gáy sách Nói về nội dung thì sách đọc rất cuốn nha. Đây là cuốn đầu tiên mình đọc của tác giả này. Trước có đọc qua review thì tưởng kiểu trinh thám ly kì giật gân nhg quyển này đọc rất nhẹ nhàng, có yếu tố kì bí nhg cách viết của tác giả gần gũi, mạch truyện đan xen hiện tại quá khứ và tương lai, đi từ bất ngờ này tới bất ngờ khác. Thú vị lắm. Đúg như cái tên sách, điều kì diệu Thu gọn",0,"ship, quality"
4,"Sách còn mới. Bìa mềm và trang trí hình bắt mắt, chữ in ấn rõ nét còn nội dung sẽ đánh giá sau.",0,"quality, price"
4,Sách đẹp và ok lắm nha. Giao hàng nhanh và hộp không bị móp méo nhiều. Tuy nhiên vẫn còn lỗi nhỏ chưa gọi là hoàn hảo. Mong shop chú ý hơn ạ,0,"ship, quality, price, cskh"
5,"Truyện hay, văn phong lạ, lôi cuốn, đầy tính nhân văn",0,quality
5,"Có 2 hai điều mình thích ở quyển sách này. Thứ nhất là bức thư cuối cùng mà ông Namiya hồi đáp lại tờ giấy trắng của 1 trong ba tên trộm. Nó rất có ý nghĩa đối với những người không có định hướng như mình. Qua bức thư, mình đã biết được hiện tại mình nên làm gì. Thứ hai, mình thích tất cả các nhân vật từng nhân vật từng viết thư gửi đến tiệm, nhưng đặc biệt nhất là anh nghệ sĩ hàng chài. Câu chuyện cuộc đời của anh cũng là một cú twist đầu tiên trong truyện. Rất bất ngờ, ám ảnh và xúc động với cách tác giả xây dựng câu chuyện của anh nghệ sĩ hàng chài. Mình đã khóc sau khi đọc câu chuyện đó. Thu gọn",0,quality
2,"Giao nhanh, nhưng thùng móp méo, rách hả thùng làm bụi hết cả sách, có những cuốn bị cong góc. Nói chung là chất lượng đóng gói đơn hàng của bên Tiki ngày càng giảm.",0,"ship, quality"
1,"Sách đợt này của Tiki làm mình thất vọng quá! ? Bìa sách dơ, gãy góc. Gáy sách bị bong tróc. Sách mới khui ra mà có mấy trang sách dơ bị gấp góc nữa!! Hi vọng Tiki nhận được phản hồi thì khắc phục lại phần đóng gói và bảo vệ sản phẩm trước khi đến với khách hàng! Thu gọn",0,"ship, quality, cskh"
2,"Mình đặt 3 cuốn sách, tất cả đều bị hư góc từ lúc mới mở hàng. Nếu để tặng thì các bạn nên ra nhà sách lựa cho yên tâm.",0,quality
2,Sản phẩm giao nhanh. Nhma tiki đóng gói rất hời hợt. Giao ở TP thì ok chứ đi tỉnh chắc banh sách. Cuôn này thì bị bẩn. Ố vàng,0,"ship, quality, price"
4,"mình mua giá sách 68k ship 14k cũng ok mình sách ko bị nhăn, móp hay bẩn gì cả bìa đẹp sách của bác higashino keigo nên rất là trông đợi mình chưa đọc nhưng mn đánh giá là nội dung hay",0,"ship, quality, price"
2,"Dạo gần đây tiki đóng gói sách rất cẩu thả, 10 đơn hàng nhận ở tiki thì cả 10 đơn hộp bề ngoài méo mó như thế này, mong tiki sớm khắc phục tình trạng này ạ.",0,"ship, quality"
4,"Sách hay lắm, lời văn nhẹ nhàng, lối kể chuyện tuy bình dị nhưng cuốn. Mọi người nên đọc thử nhé. Tuy nhiên không hài lòng với việc giao hàng, thùng đựng sách bị bóp méo, rách và có hiện tượng bị ẩm, mong Tiki cải thiện. Cũng may là sách không có vấn đề gì, chỉ là hơi bụi một chút. Thu gọn",0,"ship, quality, price"
4,"Mỗi lần unbox sách cứ như chơi đề vậy, Tiki quăng thẳng vô hộp rồi ship đi thôi ko bọc bao ko mút xốp. Ko biết lời thêm dc bao nhiêu mà trc mắt là thấy mất khách rồi á Nội dung sách nhẹ nhàng healing nhưng vẫn giữ dc nét hấp dẫn xuyên suốt mạch truyện, cài cắm đan xen chi tiết rất khéo, đọc xong mà cứ thấy bồi hồi. Dù càng về sau cách dẫn dụ ng đọc của tác giả có đôi phần dài dòng nhưng tựu trung đây vẫn là 1 cuốn sách rất đáng đọc. Thu gọn",0,"ship, quality, price"
1,"THẤT VỌNG Tiki!, cả 1 hệ thống thương mại điện tử lớn như vậy mà làm ăn không có 1 tí trách nhiệm nào. Đơn mình đặt 2 sản phẩm, đã THANH TOÁN trước mà bên Tiki giao thiếu 1 sản phẩm là cuốn này. Mình đã gửi đơn khiếu nại lên email Tiki, có cả ảnh và video quay lúc bóc hàng Tiki giao thiếu, vậy mà đợt 1 tuần trời mới có email phản hồi lại là Tiki TỪ CHỐI GIAO BÙ SẢN PHẨM THIẾU và báo là check camera bên đóng gói là đã giao đủ. Sẽ không có giao bù bay hoàn tiền lại cả. Mình có thắc mắc lên Tiki thì nhân viên cskh cực TỆ, trả lời chỉ dùng tin nhắn tự động, lúc nói vấn đề thì lảng tránh, không muốn trả lời rồi tự ngắt kết nối khi khách hàng vẫn đang nói chuyện. Cứ bảo đợi rồi sẽ hỗ trợ nhưng thực ra là không có hỗ trợ gì hết. Thái độ làm việc không có 1 tí nào gọi là chuyên nghiệp hết cả. Chỉ giỏi ăn chặn tiền khách hàng. Thu gọn",0,"ship, quality, price, cskh"
4,"Giao nhanh , mình tưởng mấy ngày nữa mới nhận được cơ. Bên ngoài có nhiều vết xước , dính keo ở gáy , các méo hơi quăn , không biết do tiki hay bên phát hành bởi cuốn còn lại mình nhận còn đẹp . Nhưng dù sao vẫn cảm ơn tiki vì giao hàng nhanh mình hóng mãi rồi , còn về nội dung sách thì được quá nhiều người khen rồi , giờ mình sẽ đọc và cảm nhận đây. Thu gọn",0,"ship, quality"
2,"Sách bọc thế này hư hết viền, bị xước nhiều, hình như là sách cũ thì phải.",0,quality
4,"Đây là lần đầu tiên mình mua sách ở tiki. Bìa và nội dung thật sự rất đẹp và hay,có điều mình không thích ở đây là tiki không bọc sách cho mình nhưng cũng may là không bị hư hỏng gì mấy. Mình mong lần sau mua tiki sẽ cẩn thận hơn Thu gọn",0,quality
3,"Đóng gói và giao hàng rất ok như mọi lần. Thấy nhiều bạn nhận xét tốt về nội dung sách, nhưng cá nhân mình đọc cảm thấy khá nặng nề. Đọc hết chương 2 mình chả muốn đọc thêm nữa. Chắc mình ko hợp với thể loại bi ai như này. Thu gọn",0,"ship, quality"
2,Khâu đóng gói rất ẩu và tệ luôn ạ. Sách k quấn màng bọc hay bao bì chống thấm. Chỉ có đóng thùng giấy bên ngoài thôi. Quá tệ. May mà sách không bị ướt mưa nhiều. Chấm 2 sao cho khâu đóng gói,0,"ship, quality"
4,Riêng bìa sách đánh giá cao nhé nhìn là muốn mua đọc liền á nhưng bìa mỏng quá,0,"quality, price"
4,"Tuy giao hàng nhanh, sách nhìn bề ngoài khá mới nhưng sách hơi cong, hơi gãy góc nữa nha. Mà nội dung sách khá hay.",0,"ship, quality"
3,"Giao hàng nhanh, đóng gói của tiki thì khá ổn nhưng cuốn sách thì đã bị nếp nhăn ở bìa. Nếp mở sách nên trông quyển sách bị cũ",0,"ship, quality"
4,"Sách đẹp, giao hàng nhanh, nhưng bìa sách có chút rách,",0,"ship, quality"
3,"rất chê về mảng đóng gói, nghĩ sao cuốn sách ko bọc gì hết cho nguyên cuốn vào cái hộp r đem vận chuyển? có điều được cái ship hàng hỏa tốc nên tạm chấp nhận.",0,ship
4,"Đối với mình cuốn sách này hay nhưng chưa phải yêu thích nhất. mình vẫn đánh 4 vì tình yêu với keigo. được cái cuốn này tươi sáng, ko đau như nghi can X",0,quality
1,"Tiki đóng hàng cực kì cẩu thả, đáng lẽ nên lót thêm một miếng xốp hay muốn bảo vệ môi trường gì gì đấy thì ít nhất lót thêm cho mặt trước mặt sau hộp miếng bìa carton hay keo kiệt nữa thì miếng giấy lộn cũng được để người ta khui hàng k bị rạch phạm vào sách. Mình nghe phàn nàn việc này nhiều rồi nên không dám lấy dao khui mà chỉ dám lấy bút bi mở hộp, cẩn thận hết sức vậy mà rốt cuộc vẫn nguyên đường bút bi vào sách, vì sách quá sát hộp, mở đầu nào cũng dính vào sách, tiki bỏ thêm miếng giấy lộn vào đơn hàng cho khách thì đã không hỏng quyển sách rồi ạ. Không hiểu sao hộp thì khô ráo mà sách bên trong thì ẩm ướt quặt quẹo, sách lại còn giống như là đã đọc qua rồi, sách đổi trả lấy giao cho khách khác vậy, chán thật sự. Thu gọn",0,"ship, quality, cskh"
3,"săn sale nên sách rẻ hơn nhiều so với nơi khác nhưng mà lúc nhận được hàng mình vẫn hơi thất vọng vì gáy sách bị quăn nhiều nơi lắm hong biết do mình xui hay sao nhưng đặt ở tiki trading 3 lần thì hết 2 lần sách bị quăn gáy nhìn xót kinh khủng, mong bên tiki trading sẽ xem xét về việc gói hàng cẩn thận hơn .Sách cũng có vẻ hơi cũ nữa, được cái ship nhanh và rẻ Thu gọn",0,"ship, quality, price"
3,"Sách hay, siêu đẹp, mới tinh. Nhưng đánh giá 3 sao cho TIKI nhìn thấy và mong TIKI rút kinh nghiệm, một hộp 4q sách to nhỏ khác nhau mà ko có lấy một mẩu bọc chống sốc, rồi đến lúc sách bị hỏng rồi bị trả lại thì rất phiền phức cho cả hai bên. Thu gọn",0,"quality, price"
4,"sách đẹp, giao nhanh, nội dung ý nghĩa, nói chung là đáng đọc nhưng sách của mình lại hơi bị lỗi 1 chút ở trang 46, cụ thể là một góc sách bị rách và mình chưa hài lòng lắm với điều này",0,"ship, quality, price"
4,"Ngoài hộp giấy ra thì không có cái bọc sách nào cả, vì thế bìa sách cong và hơi tróc. Tuy nhiên vì giao hàng nhanh, mới đặt hqua hnay đã có nên mình vẫn cho 4 sao. Tiki nên nhanh chóng khắc phục",0,"ship, quality"
3,"Mấy lần trước nhận sách đều rất đẹp tuy nhiên lần nay hơi thất vọng với Tiki, góc sách bị rách mất rồi.",0,quality
5,1 tác phẩm nhẹ nhàng và healing cho những ngày làm việc mệt mỏi. Tiệm tạp hoá đã có tác động mạnh mẽ đến nhiều người xa lạ nhưng lại có liên quan đến nhau tựa như hiệu ứng cánh bướm,0,quality
4,"tiki giao hàng khá nhanh, mk đặt trưa hôm trước đến trưa hôm sau đã nhận được rồi mặc dù mk đag ở ngoại thành. về cảm quan thì bookcare lần này bọc ko được đẹp lắm, vết cắt còn hơi nham nhở, dù vậy mk vẫn cho 4 sao mk đặt cuốn này của tác giả Keigo 1 phần là vì danh tiếng trước đó của tác giả, 1 phần là vì Tiểu Khải nên cuối đợt dịch này mk quyếg định hốt thêm vài cuốn sách. dù đang là sinh viên, kinh tế có hơi eo hẹp nhưng mk rất thích cách phục vụ của tiki nên vẫn ủng hộ tiki dài dài Thu gọn",0,"ship, quality, cskh"
5,"1 quyển sách nhẹ nhàng, ý nghĩa, đọc liền 1 mạch mà ko cảm thấy nhàm chán. Cách tác giả lồng ghép những câu chuyện tưởng chừng ko liên quan gì vs nhau lại thành ra 1 liên kết đầy logic, bất kể ko gian và thời gian khác nhau. Thích nhất câu Nếu bản thân họ ko muốn sống tốt, sống hết mình thì dù có nhận được câu trả lời nào cũng thế thôi . Thu gọn",0,"quality, price"
1,"thất vọng thật sự, trước mua đã gặp rồi, nhưng mình nghĩ chắc là hy hữu nên vẫn vote 5 , lần này lại tiếp tục gặp sách lỗi, quá thất vọng",0,"quality, price"
2,"Nội dung bình thường nhàm chán, truyện không có gì đặt sắc, tâm lý nhân vật bị xây dựng nửa vời, tình tiết quá mức gượng ép",0,quality
4,"Nội dung sách hay. Có điều làm mình k hài lòng đó là khi đọc đến trang gần cuối thì trang sách bị bẩn, có dấu hiệu mốc.",0,quality
5,"giao hàng nhanh, sách đóng gói cẩn thận",0,ship
1,"Toi đao đớn, toi gục ngã. Sách không bọc seal, đáy sách bị loang màu. Sách cũ hả tr",0,quality
4,"Có nhiều yếu tố trong câu chuyện, ông Higashino Keigo kết nối sự kiện và nhân vật rất chặt chẽ. Ý tưởng câu chuyện khá sáng tạo. Theo quan điểm cá nhân mình chấm 6 10. Sao mình đang giá là theo nội dung sách, không phải dịch vụ của Tiki nhé. Dịch vụ của Tiki tốt. Thu gọn",0,"quality, price, cskh"
3,"Mua 4 quyển thì 3 quyển bị cong, méo góc Giao hàng nhanh Nhìn chung thì sách cũng mới nhưng một số chỗ bị cong méo nhiều",0,"ship, quality"
3,"Thất vọng nhẹ vì ko đc chèn j hết, ko có bao sách này thì ko rõ vì đây là lần đầu t mua nhưng lại nhận đc hàng khá nhanh",0,quality
2,Bookcare như lỗi như vầy sao bọc được giờ,0,"quality, price"
4,oke ko bị nát gì mà giao siêu nhanh. nhưng mong muốn có bọc ở ngoài ý vì sách khi gửi chỉ để trong 1 cái hộp carton tiki thôi ý,0,"ship, quality"
